,DQF-00358,DQF-00248,DAF-00396,DHF-01055,DHF-01159,DAF-00280,DAF-00349,DAF-00442,DHF-01440,DAF-00351,DAF-00416,DCF-00198,DCF-00199,DCF-00104,DAF-00482,DCF-00197,DC2-00001,DAF-00367,DAF-00281,DAF-00419,DHF-01444,DAF-00437,DAF-00350,DHF-01540,DHF-01528,DCF-00173,DHF-01332,DHF-01334,DHF-01030,DAF-00283,DDF-00078,DHF-00847,DAF-00375,DAF-00399,DAF-00420,DAF-00443,DAF-00288,DAF-00502,DAF-00498,DHF-01406,DQF-00362,DAF-00517,DAF-00518,DAF-00491,DAF-00444,DHF-01530,DAF-00516,DAF-00512,DHF-01437,DAF-00284,DCF-00206,DHF-01436,DDF-00122,DHF-01438,DAF-00499,DAF-00488,DHF-01439,DHF-01441,DHF-01038,DHF-01550,DCF-00203,DAF-00451,DHF-01333,DAF-00448,DHF-01031,DAF-00460,DHF-00826,DAF-00464,DHF-01242,DAF-00385,DAF-00449,DHF-01529,DHF-01029,DHF-01037,DAF-00465,DHF-00927,DAF-00462,DHF-00881,DCF-00205,DAF-00450,DCF-00204,DAF-00504,DR5-00001,DHF-01331,DHF-01512,DCF-00252,DHF-01056,DAF-00255,DHF-00533,DAF-00503,DHF-00890,DHF-00905,DHF-00904,DHF-00894,DCF-00253,DHF-01080,DCF-00087,DCF-00085,DCF-00086,DCF-00254,DHF-00907
DAF-00416,0.031414043121877164,0.29493779699042855,0.0,0.029494803841956824,0.034033298132333134,0.045185642484658346,0.06531376626023969,0.02823912473624525,0.0,0.02397622736783401,1.0,0.0,0.0,0.0,0.03781806380100323,0.0,0.0,0.06362847629757777,0.03281089794448554,0.0962566926358525,0.0,0.0,0.024706634677146837,0.0,0.0,0.0,0.0,0.0,0.020492262216511868,0.0,0.0,0.0564782494724905,0.03850428143282595,0.0518785847899556,0.0,0.0,0.0902624132328994,0.03896432500995984,0.0,0.11551284429847786,0.0199345449573424,0.041082755267633525,0.0,0.053251790355288126,0.0,0.032885723350542136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034412360080584264,0.0,0.0,0.0,0.026549712202679574,0.0,0.0,0.0,0.15140865064441336,0.0,0.05621809954278311,0.0,0.0,0.10366105360784116,0.0,0.04588314677411235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052786150730834015,0.0,0.04866642633922876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCF-00198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.686243566496721,0.0,0.0,0.6432019047938815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04852853938179541,0.0,0.27760292414333837,0.2227384185558818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02545574229995016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14159136794714974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12535305264097504,0.0,0.18582615562066462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15466177866794012,0.0,0.12199885626608374,0.0,0.1132730943577198,0.3062653255143375,0.05545402557549261,0.0,0.0,0.0,0.21566554640687682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06406221326384731,0.0,0.0,0.0
DCF-00199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.686243566496721,1.0,0.0,0.0,0.7029594915666377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23338001400466832,0.18257418583505539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15474611514754325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19179881852291683,0.0,0.14506471329641488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253546276418555,0.0,0.16666666666666666,0.0,0.09284766908852594,0.21300321680756462,0.0,0.0,0.0,0.0,0.23570226039551584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCF-00104,0.0,0.02632881644813372,0.0,0.0,0.0,0.0,0.0,0.0,0.08471737420873575,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12309149097933272,0.0,0.0,0.0,0.03917053290746373,0.08989331499509895,0.051708768999501914,0.0,0.04146469423807486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3337119062359573,0.0,0.0,0.32258735880781825,0.04292728552741069,0.1421338109037403,0.0,0.0,0.2088931871468374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1256297269074015,0.0,0.26967994498529685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18691605444209344,0.0,0.0,0.0,0.0,0.0,0.0
DAF-00482,0.0,0.2279535349827936,0.042174116783665,0.0,0.0,0.06926471828716478,0.2302736124687838,0.06493130047435654,0.0,0.1837648579176322,0.03781806380100323,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03772167680771589,0.02553769592276246,0.0,0.0,0.15149042896247414,0.0,0.0,0.0,0.0,0.0,0.0,0.08532339005095652,0.0,0.0,0.04426718410388723,0.0,0.05828155051501961,0.1076763804116331,0.11933769759850177,0.04479608200736647,0.0,0.0,0.0,0.0,0.0,0.036733163998372564,0.09198170767925039,0.0,0.0,0.0,0.0,0.0731516955959455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060254949152376246,0.0,0.05539904068158489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06068660849090084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCF-00197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6432019047938815,0.7029594915666377,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2044398826909146,0.2073221072156823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027078723969869815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032885723350542136,0.0,0.0,0.0,0.0,0.18074256993863339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18668326147193273,0.0,0.14119562368122626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13710212427677043,0.0,0.16222142113076254,0.0,0.0,0.14808721943977307,0.0,0.0,0.0,0.0,0.305887645160749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08471737420873575,0.0,0.0,0.0,0.0
DC2-00001,0.0,0.036852666188185466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAF-00367,0.0,0.09588232870621594,0.0,0.0,0.0,0.0,0.052640328759672485,0.10241831129983783,0.0,0.0,0.06362847629757777,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032736580979424744,0.0,0.0,0.06982410961735916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08320502943378437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07767356373806174,0.0,0.0,0.17902871850985821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAF-00281,0.0,0.160689880160337,0.0,0.0,0.0,0.12519577145903357,0.0868630678689268,0.04694525268130202,0.0,0.05314470910554976,0.03281089794448554,0.0,0.0,0.0,0.03772167680771589,0.0,0.0,0.0,1.0,0.03692744729379982,0.0,0.0,0.06845462448856662,0.0,0.03218187669437446,0.0,0.0,0.0,0.0,0.12337741817289975,0.0,0.0,0.0,0.0,0.0,0.1297498240269205,0.09753505796206502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17734043940858907,0.0,0.0,0.0,0.0,0.15866576560438353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05808567501533299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAF-00419,0.04714045207910317,0.26220592141012655,0.04128614119223852,0.0,0.0,0.0,0.09311041032584418,0.03972760788523301,0.0,0.03597913814805773,0.0962566926358525,0.0,0.0,0.0,0.02553769592276246,0.0,0.0,0.0,0.03692744729379982,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05416892375217994,0.0,0.07987620630283672,0.0,0.11682504361340286,0.0,0.0,0.04333513900174395,0.0,0.0,0.0,0.07191949522280762,0.04502251688907481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05898628182297108,0.0,0.07231015260621873,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02970442628930023,0.0,0.054772255750516606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04767312946227961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHF-01444,0.0,0.030556616567607043,0.0,0.0,0.0,0.0,0.0,0.0,0.305887645160749,0.0,0.0,0.0,0.0,0.12309149097933272,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2773500981126145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAF-00437,0.0,0.12222646627042817,0.0,0.0,0.0,0.0,0.03220968762570114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055641488407465724,0.0,0.0,0.0712068994916312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0848528137423857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043077489517064284,0.0,0.05940885257860046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAF-00350,0.0,0.19235836939854495,0.0,0.0,0.0,0.07541801980050405,0.3161385005054385,0.08837454020503364,0.0,0.2401080729547181,0.024706634677146837,0.0,0.0,0.0,0.15149042896247414,0.0,0.0,0.0,0.06845462448856662,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10838718700289873,0.0,0.0,0.048199768219921856,0.06494175892662285,0.0,0.058621038176054914,0.1355888925044329,0.0,0.0,0.0,0.0,0.0,0.0,0.05332859322459773,0.06676875252493801,0.0,0.0,0.0,0.0,0.07965030629335271,0.0,0.0,0.0,0.0,0.0,0.05743665268941904,0.0,0.0,0.0,0.0,0.0,0.048775652068776466,0.0,0.0728976063078915,0.0,0.05026712553389208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHF-01540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.049765548287622016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHF-01528,0.0,0.04132621611321178,0.0,0.0,0.04673317896361899,0.0,0.0,0.020773312081168813,0.05475400745557385,0.0,0.0,0.04852853938179541,0.0,0.03917053290746373,0.0,0.0,0.0,0.0,0.03218187669437446,0.0,0.0,0.0,0.0,0.049765548287622016,1.0,0.0,0.05570015103673432,0.058099289377412676,0.03349900475935268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022132995702469398,0.0,0.0,0.0,0.026069836871927814,0.0863467571827447,0.02255192922465989,0.0,0.0,0.043007023486041816,0.07454710432056394,0.0,0.0,0.0,0.0,0.05003823826470528,0.04624082788543712,0.0,0.0,0.0,0.0,0.0,0.03299817896324631,0.04340120802867591,0.05231552474475615,0.0,0.04154662416233763,0.0,0.0,0.0,0.04510385844931978,0.0,0.0,0.0,0.0,0.0,0.0,0.03674521697397003,0.0,0.0,0.0,0.0,0.053789489888110546,0.0,0.0,0.0,0.1034118952469604,0.0,0.875113012593303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02588709088158118,0.0,0.05539549888311683,0.044560120829387456,0.03639640453634656,0.0,0.0
